run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,impact_valid
246,3624.32,-4215.86,8411.25,0.667031,1.01505,0.993928,1.01241,1.34556,-0.0117879,0.0171884,1
247,723.457,-1657.56,1884.75,1.12348,1.0173,0.993415,1.00238,1.10427,0.168529,-0.00659755,1
248,1310.31,-2987.65,3765.51,0.72024,0.982183,1.00453,0.974984,0.96522,-0.1134,0.00502573,1
249,54221.7,164837,-85720.4,0.72602,1.00521,0.992975,0.997041,1.25567,-0.414957,-6.17806e-05,1
250,1738.25,-3865.13,5251.53,1.11222,1.02394,1.00744,0.971761,1.20387,0.0350797,-0.0126845,1
251,5649.31,21676.3,-8638.19,0.960842,0.993862,0.993746,1.01868,0.614674,-0.048215,-0.00289966,1
252,2005.07,6086.74,-4308.89,1.17229,0.98943,0.993453,1.03197,1.14611,-0.0906878,-0.0040964,1
253,566.397,-1344.51,1483.38,1.06208,1.01462,1.01643,1.06209,1.25432,-0.14419,0.00943244,1
254,719.37,-1682.96,1911.22,1.22112,1.00586,1.00541,0.99496,0.740017,-0.267784,0.00399397,1
255,1814.14,-3735.65,5306.81,1.37561,1.00822,0.989277,0.993976,0.95857,0.069484,-0.00617628,1
256,121.266,311.934,-305.544,0.826076,0.968054,0.991812,0.979349,1.07835,0.253455,0.0247593,1
257,61680.8,-61310.3,133669,1.20215,0.998504,1.01736,1.00534,0.814008,0.0466397,-0.000548272,1
258,3141.62,-6039.59,10652.1,1.18858,1.00463,1.00454,1.04972,0.390759,0.0225527,-0.0106144,1
259,1010.47,2735.49,-2286.31,0.880152,0.973558,1.01447,1.00963,1.01933,0.196708,0.00365403,1
260,648.242,-1499.63,1681.21,0.889178,0.980508,1.00281,1.03784,0.907479,0.131448,-0.00897131,1
261,376.284,989.553,-926.49,1.26602,0.992535,0.996192,1.00961,0.891625,0.142534,0.0144702,1
262,474.012,-1131.44,1228.8,1.00612,1.047,1.00047,1.06043,0.885632,0.099836,-0.0173495,1
263,522.599,-1247.55,1367.53,0.993084,0.970561,1.00218,1.05244,1.00643,-0.242679,0.0058903,1
264,3535.46,9039.92,-4747.44,0.8111,1.00407,0.997983,1.02939,1.0989,0.0199987,0.00996612,1
265,1300.53,-2655.25,3332.57,1.04566,0.998525,0.997656,1.02977,1.30693,0.0480361,-0.0123327,1
266,898.316,-2039.22,2394.3,0.91933,0.998952,1.01624,1.00159,0.700993,0.0534996,-0.0158065,1
267,1226.99,3244.06,-2599.56,1.00204,0.989086,1.00885,1.00386,1.13221,-0.132087,-0.0046353,1
268,837.462,2252.93,-1941.38,1.2343,1.0054,1.01243,0.969878,0.608256,-0.0851708,-0.0107713,1
269,427.297,1128.92,-1047.07,1.08373,0.995564,0.98979,0.993346,0.823998,0.112552,0.0163332,1
270,4499.68,-7437.04,15187.2,0.873244,0.98153,0.989696,0.959819,1.20627,-0.0558345,0.00284117,1
271,6259.53,-4269.11,14094,0.977391,0.979614,1.00081,1.03669,0.722366,0.0441131,-0.0025887,1
272,2324.58,8250.58,-5312.09,1.45035,1.04114,0.999682,1.0092,1.31427,-0.0694141,-0.00477637,1
273,41937.9,147165,-71680.5,0.820383,0.983667,1.00006,1.00437,0.434558,-0.00735939,-0.00399399,1
274,221.011,-548.604,569.702,0.9173,1.01401,1.00541,0.993249,0.852452,-0.179068,0.019867,1
275,407.404,1061.89,-989.435,1.33032,0.998569,1.00473,1.00974,1.27081,-0.135425,-0.014144,1
276,3167.33,10386,-5612.4,1.26625,0.988468,1.01291,1.01152,0.700624,0.00969982,0.023315,1
277,884.356,-1984.14,2313.73,0.848483,1.01457,1.01436,0.974967,0.806184,0.142831,-0.00615436,1
278,1485.55,3996.91,-3074,0.75187,0.980531,0.997593,0.982298,1.25388,0.0649921,0.00770197,1
279,3464.18,-6015.07,11305.3,1.39369,1.01923,0.987424,1.02144,0.945978,0.054303,-0.00425006,1
280,232.654,596.014,-572.588,1.1003,1.02797,0.99143,1.01274,0.998231,-0.195202,-0.0181255,1
281,1173.49,-2424.42,2991.47,1.2824,0.970251,1.01345,0.999698,1.12604,-0.0491749,0.012676,1
282,1511.11,-3085.33,3982.1,0.868707,0.985627,1.01581,1.01414,0.609155,-0.0354591,0.0137331,1
283,13880.9,-17341.2,56539.7,1.02789,0.955489,0.984028,0.985761,0.717415,-0.0381842,0.00133222,1
284,15137.8,-19581.8,61225.2,0.768964,0.981897,0.985773,1.04797,0.70578,-0.100425,0.000482085,1
285,818.441,-1860.25,2152.11,1.15972,1.00279,0.991471,1.0124,1.6673,0.191157,-0.00507423,1
286,1061.95,2839.35,-2340.7,1.36695,0.994005,1.00375,1.00553,1.18115,-0.0514481,-0.0139359,1
287,1018.24,-2314.75,2777.99,0.893431,0.995446,1.00481,1.01235,0.933425,0.210693,-0.00359425,1
288,763.146,2082.54,-1817.98,0.949036,0.987033,1.00994,1.01752,1.20046,0.287154,0.0033968,1
289,1081.46,3028.2,-2476.47,1.01254,1.01622,1.00203,0.993218,0.52,-0.13025,-0.00556169,1
290,737.139,-1687.61,1924.62,1.11805,0.967567,0.995463,1.02932,0.822956,0.0440601,-0.0233137,1
291,881.774,-1977.86,2314.87,0.979502,1.02649,1.00386,0.998288,0.846635,-0.101245,0.00884221,1
292,365.497,960.798,-901.553,0.993045,1.01066,0.99683,1.01126,1.1004,0.146087,0.0147984,1
293,6896.22,20313.3,-6325.25,1.02461,1.03645,1.0024,1.00462,1.12591,-0.0497418,-0.00225876,1
294,542.3,1446.99,-1315.07,1.11121,1.00662,0.997413,0.993533,0.859223,0.116006,0.0124613,1
295,280.19,-677.1,710.638,1.20838,1.01039,0.991928,0.996802,1.0326,0.25146,-0.0115041,1
296,418.359,-1011.05,1087.93,0.9205,0.998693,0.992304,1.00946,1.08057,-0.121713,0.0154492,1
297,595.305,-1403.25,1560.4,1.16969,1.00632,0.981531,0.983153,1.08702,-0.108959,0.0123671,1
298,103186,124460,-62776.6,0.995338,0.996958,0.990976,0.992273,1.11702,0.0231685,0.000392956,1
299,103609,96427.2,-44812.2,0.924328,0.981326,1.00255,0.948176,1.15082,-0.0140968,-0.000498467,1
300,517.027,1380.13,-1261.23,0.895084,1.01014,1.0144,1.00219,0.813801,0.188711,0.00786179,1
301,655.246,-1532.36,1722.96,1.05542,1.01055,0.981651,1.00988,0.520996,-0.129544,0.00946368,1
302,337.262,-823.867,873.502,1.12012,0.996095,1.00229,1.04721,1.08226,-0.174165,0.0131644,1
303,10140.1,-11182.2,32746,0.676916,1.04136,1.00005,0.968817,0.869127,0.0111822,-0.00533913,1
304,440.023,1164.63,-1078.27,0.672961,1.02916,0.998579,1.04168,1.03626,0.180049,0.0100962,1
305,6505.39,18489.1,-5560.85,0.758606,1.0192,0.991166,0.995753,1.22837,-0.121683,-0.000901415,1
306,190.402,484.961,-469.591,0.835043,0.99851,1.01306,1.05036,1.15302,-0.156229,-0.0260803,1
307,1636.62,5243.42,-3825.57,1.01845,0.971562,0.989038,1.04257,1.12376,-0.086961,-0.00522733,1
308,350.806,910.602,-857.298,1.00784,1.0069,1.00983,1.0165,1.23322,-0.107616,-0.0207098,1
309,19969.6,-27684.8,77688.2,1.07073,0.983166,0.999789,1.00617,1.10802,0.00802735,-0.00545946,1
310,1590.05,-3380.86,4447.1,0.761241,0.984518,0.990648,0.99493,1.02932,-0.0748098,0.00637448,1
311,996.211,2745.33,-2280.4,1.26369,0.971029,0.995978,1.03288,1.05967,-0.082609,-0.00913941,1
312,264.072,-652.129,682.895,1.03888,0.990373,0.983905,0.985547,0.730365,-0.19503,0.0153207,1
313,2695.76,-4657.09,7152.9,1.04276,1.00672,1.01355,0.944113,1.09515,-0.044474,0.00612671,1
314,3624.71,-4158.04,7989.14,1.13073,0.997521,0.999069,0.998309,1.07355,0.0484568,-0.00412357,1
315,468.659,-1123.24,1220.12,1.08591,0.993382,0.98608,0.984653,0.81743,-0.0744154,0.0226514,1
316,1853.8,-3788.42,5164.08,1.13147,0.95443,1.00903,1.0209,0.93057,-0.0737722,0.00523164,1
317,1100.86,-2323.67,2820.63,1.06992,0.913652,0.994339,0.990746,0.686152,-0.0972655,0.00666045,1
318,111788,17173.1,43524.1,1.15762,0.982543,0.985707,0.986736,1.03696,0.00183829,-0.00289488,1
319,758.445,-1756.37,2011.14,1.00234,1.02936,0.993151,0.959998,0.896467,-0.137719,0.0077017,1
320,3009.81,10840.9,-6034.13,0.972088,0.966129,0.99044,1.05891,0.995911,-0.0173216,-0.0139595,1
321,323.013,848.498,-802.177,1.1347,0.993381,1.00257,1.00357,1.13535,0.268302,0.00885057,1
322,734.714,1986.19,-1741.13,1.03219,1.00739,0.988359,1.03052,0.904081,0.0684354,0.015732,1
323,1665.33,4883.16,-3530.31,0.858962,0.978774,1.00967,1.04581,0.810796,0.0992359,0.00436812,1
324,1154.23,-2578.97,3138.65,1.17001,1.02309,1.02755,0.975257,1.31058,-0.0492227,0.0133831,1
325,7201.95,18568.3,-7142.71,0.590745,1.01522,0.982071,0.989063,1.0131,0.0376876,0.00212685,1
326,1228.25,-2660.96,3353.85,0.868675,0.996021,0.988286,1.04434,0.903918,0.227583,-0.00280695,1
327,69893.2,-44723.1,114665,1.1016,0.952727,1.01634,0.926263,1.00839,-0.0204628,0.00106814,1
328,557.697,-1311.37,1446.12,1.0403,0.985362,1.00489,0.956359,0.941515,0.0763623,-0.0180146,1
329,2797.83,-5323.96,8387.42,0.780149,1.00608,1.01315,1.01617,0.7924,0.0389409,-0.00670283,1
330,7841.43,22877.4,-8983.21,1.52316,1.00256,0.990162,1.01919,0.881075,-0.0485837,-0.00148625,1
331,150.187,-379.824,389.708,1.4041,1.02426,0.99604,0.976949,0.914132,-0.43513,0.0121963,1
332,383.953,-922.792,986.063,1.24346,0.997928,1.00736,0.984544,1.1179,0.113057,-0.0179289,1
333,6639.57,-6826.11,18561.5,1.1023,0.989735,1.00867,1.01499,0.990077,0.0101917,-0.0125464,1
334,1215.58,-2520.68,3114.55,1.22935,0.97265,1.01052,1.00899,1.32911,0.0867929,-0.00701025,1
335,301.949,-743.934,783.625,1.00966,1.03266,1.00537,1.0144,0.787016,-0.25333,0.0104217,1
336,220.053,-536.427,556.911,0.990189,1.00627,1.0019,0.985568,0.951734,0.236652,-0.0153032,1
337,950.253,2562.08,-2160.87,0.774627,1.00181,1.00388,0.970834,0.738511,0.065731,0.0122777,1
338,603.267,-1405.77,1565.22,0.986065,1.05458,0.979608,1.0444,1.09948,0.267998,-0.00527153,1
339,895.939,2434.01,-2072.65,1.02951,1.01738,0.990649,0.935254,1.08093,0.0658658,0.0134715,1
340,757.354,-1737.66,1985.07,0.956739,1.03631,1.00977,0.981702,0.893618,0.110805,-0.00952989,1
341,525.686,-1236.93,1355.2,0.863509,0.991269,1.01283,1.01678,1.09358,0.15307,-0.00951775,1
342,742.908,-1714.17,1952.98,1.43727,1.04527,1.01087,0.974905,1.10074,0.0809033,-0.013389,1
343,1023.51,2891.93,-2407.87,0.749349,1.00027,0.997752,1.02083,1.37149,-0.236683,-0.00321695,1
344,583.476,-1352.92,1498.56,1.4008,1.00047,0.997798,0.986422,1.0237,0.348167,-0.00391165,1
345,2546.16,6973.3,-4310.49,0.917592,1.04857,1.01234,0.987243,1.15513,0.197483,0.0014896,1
346,283.417,-699.191,734.189,0.895433,1.02181,1.00001,1.07697,0.989043,-0.237497,0.0118081,1
347,3007.64,-6045.92,10290.5,1.17273,1.00749,1.01128,1.02071,0.85635,0.124756,-0.00196609,1
348,2091.22,-4056.91,5757.65,1.25174,1.01563,0.992538,1.00974,1.22551,-0.170614,0.00214982,1
349,2327.46,-3746.59,5853.34,1.14828,0.989633,1.00328,0.984931,0.866955,-0.268775,0.00116632,1
350,1584.22,-3190.06,4184.03,1.13767,0.995472,0.993657,1.01642,1.54573,-0.0566197,0.00851643,1
351,1351.05,-2987.73,3780.7,0.922299,0.994064,0.99595,0.982643,1.03812,0.0830093,-0.00686793,1
352,1022.53,-2254.09,2722.37,1.07238,0.983756,1.0014,0.959276,0.961127,0.0744419,-0.0100125,1
353,706.49,1906.39,-1681.43,0.900668,1.00224,0.99876,1.05143,0.835201,0.0685042,0.0160374,1
354,1029.4,2769.88,-2309.26,1.19968,0.967404,1.00693,0.970629,0.694249,-0.0882656,-0.00813023,1
355,217.388,548.953,-529.018,0.898123,0.957937,1.00483,0.990141,1.00865,-0.394345,-0.0088359,1
356,6162.37,-3579.64,12703.6,1.02799,0.999302,0.992512,0.996201,0.842214,-0.0639961,0.00155852,1
357,1736.79,-3847.3,5238.15,0.982913,1.01808,0.992989,1.02244,0.761412,-0.0537829,0.00833883,1
358,178.236,449.109,-435.82,0.877734,0.979287,1.01305,1.01088,0.826911,-0.311141,-0.0137956,1
359,449.189,1184.44,-1094.31,0.461041,0.970832,0.994967,0.967407,0.818521,0.110157,0.0153442,1
360,126.705,-312.06,318.775,1.36193,1.01382,1.00397,1.00392,1.06763,0.227774,-0.0277736,1
361,110035,-12337,88540.7,0.927887,1.0248,1.00239,1.02983,0.806164,-0.00773789,0.00135731,1
362,3443.76,-4367.97,8508.23,1.10969,1.00646,1.00628,1.02794,0.90196,-0.0223821,0.00937347,1
363,6805.56,-7401.98,20299.1,1.37728,1.01183,0.996402,1.01683,0.923932,-0.0922668,0.00139661,1
364,18496.9,-25861.2,75364.7,1.13829,1.02731,1.00419,0.976715,1.16747,-0.0450488,0.000986438,1
365,2482.69,-4579.65,7498.48,0.564446,1.02918,0.970949,1.03639,0.710068,-0.0402494,0.00793223,1
366,1946.66,6137.7,-4366.13,1.05568,0.972293,1.00118,0.975128,0.803651,-0.0630001,-0.00592086,1
367,7191.76,-4627.32,16720.1,0.898808,1.02351,0.980133,1.05257,1.10725,0.107711,-0.00105025,1
368,1367.17,4041.92,-3184.87,0.638182,1.01652,1.01196,0.960248,0.998278,0.0408916,0.0136377,1
369,61968,157390,-82044.4,1.0214,0.974908,0.993996,1.04614,1.10321,0.00620816,0.00345937,1
370,286.879,-692.439,727.248,1.20609,0.987186,1.01212,0.996893,0.922144,0.213743,-0.0125387,1
371,221.679,-549.811,571.202,1.34256,0.985747,1.0005,1.05651,0.969129,-0.275356,0.0125341,1
372,329.347,870.005,-821.71,0.876935,1.03,1.0015,0.974393,1.01104,0.347018,0.00695461,1
373,428.305,1117.27,-1036.21,1.12668,1.01532,0.987095,1.02034,0.877882,-0.145438,-0.0130431,1
374,1808.2,5935.09,-4225.99,0.987025,1.03695,1.00498,1.03407,1.41726,-0.067544,-0.00634762,1
375,1021.46,-2327.58,2784.28,1.25158,1.00965,1.00925,1.02544,0.902958,0.0919592,-0.00823777,1
376,327.174,856.873,-809.798,0.925973,1.0069,1.00608,0.992271,0.960504,0.136998,0.0173698,1
377,5740.24,20359.5,-8054.38,0.969149,0.960952,0.99452,1.07003,1.38036,0.0168153,0.00819537,1
378,1949.92,-4094.99,5720.24,0.800323,0.967923,0.996369,0.98421,1.02385,-0.101206,0.00371015,1
379,2604.81,-3913.25,6444.64,0.98135,1.037,0.990686,1.0179,1.00576,0.0290242,-0.0103049,1
380,1527.48,-3133.95,4205.22,0.730969,1.01374,0.983708,1.00569,1.0963,0.233066,-0.0022442,1
381,3690.34,9387.21,-5137.43,1.36775,0.996011,0.998694,0.991648,1.1008,0.0833782,0.00226562,1
382,355.143,-867.588,922.954,0.870035,1.01227,0.993081,0.978561,0.88297,-0.192333,0.0116497,1
383,1088.64,3175.72,-2598.39,0.907927,1.03523,1.00305,0.981571,0.474767,0.202992,0.0035567,1
384,1456.34,4155.11,-3243.07,0.954825,0.967796,1.02454,1.0076,1.00129,-0.0863489,-0.00566205,1
385,26897.4,-37490.4,92318.7,0.925721,0.948626,1.00339,1.00134,0.878296,0.00377175,-0.0104678,1
386,355.158,-867.957,923.068,0.998289,1.00165,1.00466,1.00681,1.10795,-0.207022,0.0105311,1
387,1291.79,-2847.56,3631.21,1.25137,1.03161,0.991713,1.02863,1.03841,-0.0372162,0.0166352,1
388,2618.07,-4648.18,7074.99,0.795553,0.980221,1.00396,1.03037,0.878475,0.0325022,-0.00851579,1
389,11023.6,51656.6,-15007.2,1.20479,1.00745,1.01196,0.947535,1.10344,-0.080754,-0.000661402,1
390,3978,12144.5,-6667.21,1.13163,0.991278,1.01472,1.03676,1.20544,-0.0277017,-0.00613796,1
391,1297.98,3490.01,-2760.47,1.05125,1.01355,0.998303,0.966873,1.23108,0.191741,0.00309498,1
392,1300.46,3450.62,-2722.55,0.801744,1.01176,0.997285,0.988126,1.02156,-0.0860365,-0.00695915,1
393,5998.57,-8247.3,20130.7,0.734093,1.01885,1.00765,1.0275,0.804821,0.0663073,-0.0020647,1
394,694.756,1878.29,-1660.4,0.91192,0.96613,1.00691,0.991585,0.808836,0.147755,0.00717353,1
395,2251.73,-3796.27,5893.04,1.16738,0.973584,1.00134,0.954142,0.85331,0.0273143,-0.0118882,1
396,1188.57,3305.8,-2685.54,0.909679,1.02253,0.996295,0.991166,0.87457,-0.0982744,-0.00677128,1
397,540.107,1426.07,-1296.98,1.05432,0.992446,1.00195,1.02262,1.15076,-0.105378,-0.0136087,1
398,727.947,-1695.85,1930.47,1.35906,1.00453,0.994683,1.02445,0.564645,-0.229143,0.00467644,1
399,5773.97,14476.5,-5266.06,0.9843,0.972424,1.01018,0.959644,1.05363,-0.039568,-0.00250076,1
400,483.147,1267.37,-1166.02,0.824606,1.02472,1.01645,1.03005,1.26974,-0.0987116,-0.0164805,1
401,18409.8,-25359.4,73192.2,0.622879,0.993589,1.00405,0.990709,1.19506,0.00439744,-0.0102244,1
402,3316.06,9687.01,-5006.08,1.01668,0.994089,0.996348,0.98758,1.04368,-0.0449879,-0.00476082,1
403,11655.6,54506.6,-15668,1.25604,0.995229,0.998431,1.02226,1.33603,-0.0533797,-0.000974839,1
404,951.497,2536.28,-2137.82,1.0105,1.0015,1.00414,1.01998,1.28379,-0.169127,-0.00480358,1
405,2142.28,-4579.39,6900.62,0.957704,0.978798,0.987754,1.01627,1.05354,-0.0868187,0.00400019,1
406,12423.6,-15549.9,50105.5,0.977533,1.0128,1.00659,0.982575,0.79579,0.013569,-0.00382677,1
407,404.446,-961.983,1031.16,1.03618,0.999254,1.01413,1.02194,1.08049,0.292876,-0.00656105,1
408,114642,21087,-5626.85,0.937879,0.999174,0.998431,1.05406,1.03896,-0.00552965,-0.000197203,1
409,5804.28,14824.2,-5130.67,0.74939,0.98519,0.989505,1.02276,0.875632,0.319701,0.000309879,1
410,3315.94,-5599.79,10228,1.13124,1.0081,1.02077,1.01579,1.10986,0.0375415,-0.00606456,1
411,4284.77,14707.4,-7520.28,0.993663,1.01057,1.00894,0.960635,1.14053,-0.0722005,-0.00223015,1
412,452.981,1200.72,-1108.51,1.27057,1.00103,0.989251,0.998533,1.12704,0.138804,0.0125505,1
413,1745.44,-3868.49,5285.74,0.906519,1.01585,0.993202,1.00176,1.01257,0.0647922,-0.00690854,1
414,3992.61,10527.1,-5589.29,0.753205,1.02024,0.99017,0.946196,1.41528,-0.114118,-0.00157447,1
415,4460.78,17737.1,-8335.23,0.849761,0.975137,1.00812,0.969588,0.91455,-0.0275139,-0.00561529,1
416,3365.47,-5274.52,9870.06,0.662159,0.996371,1.01027,0.939315,0.885766,0.245033,-0.000922877,1
417,170.46,443.441,-430.733,0.700702,0.991699,1.00594,1.00367,0.922756,0.42484,0.0104911,1
418,19573.8,91803.4,-30167.9,0.842122,0.978923,1.00927,0.977471,1.03737,-0.00490515,-0.00857435,1
419,876.222,2384.31,-2031.75,1.63915,1.01803,0.988063,0.977021,1.08253,0.0571323,0.0159423,1
420,89.2687,230.844,-227.398,0.879827,1.01115,1.00293,1.00042,0.980752,0.398356,0.021955,1
421,827.986,2277.19,-1964.28,0.609925,1.0408,0.997961,1.01354,0.72346,0.319149,0.00301469,1
422,4017.55,11478.6,-6193.6,0.876244,1.0047,0.99161,0.963995,1.0263,0.125187,0.00139132,1
423,392.916,-942.352,1008.71,1.2608,1.03108,1.00307,1.017,1.00536,0.138631,-0.0148579,1
424,323.295,-794.707,840.369,1.02134,0.972833,1.00794,1.02356,1.14465,-0.304512,0.00756114,1
425,3715.97,9428.76,-4950.16,0.847448,1.01086,0.986473,1.00217,1.33289,0.100613,0.00190411,1
426,1919.86,5199.04,-3738.17,0.545974,0.999377,1.0049,0.969243,0.733944,0.0580928,0.00664802,1
427,745.671,1996.43,-1747.83,0.761156,1.00707,0.992451,1.00009,1.05307,-0.172662,-0.00617247,1
428,11299.2,-13341.9,43035.6,0.972839,1.00583,0.995469,0.959883,0.646675,0.0196883,-0.00280064,1
429,267.195,695.91,-664.75,0.904626,0.990705,1.01284,0.957503,0.990904,0.229424,0.0123433,1
430,743.799,-1707.95,1950.82,1.06684,0.991575,0.985998,1.0207,0.75384,0.0523369,-0.0202282,1
431,1415.12,-2734.28,3559.32,0.834891,0.963251,0.990699,0.990764,0.942045,0.0302401,-0.0174628,1
432,1571.77,-3385.2,4559.63,0.822054,1.05225,0.998246,1.01007,1.11248,-0.12587,0.00404627,1
433,7872.15,24068,-9551.38,1.29117,0.986629,1.00384,1.0117,0.595082,-0.00630378,-0.0112185,1
434,2003.47,-4027.22,5651.32,1.0232,0.989557,0.99153,1.01897,1.16212,-0.223033,0.00167292,1
435,490.796,1291.12,-1185.07,1.04143,1.01693,1.0018,1.00569,0.461474,-0.0667866,-0.024234,1
436,334.116,-812.22,860.358,1.11836,1.04825,1.00325,0.948943,0.694514,0.110546,-0.0222752,1
437,825.61,-1877.09,2174.9,0.954314,1.00348,0.999018,1.0116,0.975024,0.159808,-0.0059524,1
438,340.576,-819.536,869.027,0.974987,0.997193,1.00465,1.00111,1.14242,0.206758,-0.0111329,1
439,735.408,-1691.66,1925.34,1.22432,0.992618,1.01186,0.995423,0.886648,0.0589009,-0.0175916,1
440,458.58,-1083.43,1173.01,0.748405,1.02256,1.0049,0.953363,0.962929,0.291874,-0.00601575,1
441,814.297,-1845.89,2127.16,0.841649,0.982223,1.02198,0.999039,0.94846,0.109938,-0.00830443,1
442,3806.96,-4346.47,8266.4,0.908828,1.01868,1.01282,0.983943,0.791511,0.224134,-0.000850594,1
443,496.748,1317.83,-1207.39,0.482189,0.956535,1.00074,1.04353,0.966166,0.101923,0.0146018,1
444,242.913,-600.634,626.266,0.88963,1.02997,0.998028,1.00882,0.987353,-0.171443,0.0193637,1
445,2664.88,-3907.17,6219.72,0.844741,1.02209,0.990316,1.0417,0.91619,0.075066,-0.00383395,1
446,9971.54,-11260.7,33258,1.12559,0.998685,0.99468,0.970222,1.03644,0.0782162,-0.00077384,1
447,6442.61,-3725.01,12778.4,0.924892,1.00177,0.984555,1.01107,1.16832,-0.0351323,0.00272819,1
448,627.336,-1451.25,1623.8,1.25223,0.948287,0.980764,0.99808,1.30661,0.160754,-0.00755681,1
449,695.883,1882.03,-1664.06,1.42067,1.00088,1.00887,1.02708,1.27684,0.140232,0.00781753,1
450,5722.57,21983.8,-8772.7,0.994954,1.00467,1.00479,0.989634,1.33371,-0.152924,-0.000906669,1
451,1068.39,-2325.64,2793.36,0.957247,0.982872,1.01922,1.0506,0.988567,0.174229,-0.00399337,1
452,5892.85,-3794.97,12722.5,0.857518,0.975737,1.00824,0.990963,0.711814,0.0375585,-0.00288418,1
453,2387.52,-3738.45,5629.88,1.18341,0.973634,1.01242,0.99923,1.01751,-0.0527947,0.00568921,1
454,2203.55,7739.96,-5100.41,1.14951,1.01471,1.00517,0.992604,1.31949,-0.0558751,-0.00608117,1
455,1315.09,-2967.03,3799.02,1.03123,0.960421,0.989252,1.03818,0.95193,-0.0629045,0.00899208,1
456,902.212,-2063.12,2427.76,0.802824,1.00222,1.01305,0.983728,0.868296,-0.313753,0.00266533,1
457,764.398,2071.29,-1805.29,1.27295,0.983776,0.992536,1.01655,1.09184,0.0346677,0.0289833,1
458,389.832,-933.869,999.69,0.947704,0.995757,0.987774,0.981031,0.792589,0.166571,-0.0123046,1
459,2173.74,7594.55,-5042.94,1.0548,1.00501,0.986577,1.00335,1.15388,0.047157,0.0073761,1
460,2068.04,6172.41,-4357.05,0.841504,1.01797,1.011,0.969004,0.985214,-0.104563,-0.00347787,1
461,117840,22622.6,-6128.12,1.02899,0.985958,0.973923,0.985199,0.947994,-0.00149721,-0.000785321,1
462,727.172,1963.31,-1724.13,0.92216,1.02245,0.994297,0.985917,0.736585,0.0392374,0.0279865,1
463,930.331,2565.8,-2177.95,0.948823,1.02453,1.00415,1.00595,1.11661,-0.191205,-0.00445617,1
464,246.244,-597.652,623.33,0.82014,0.995627,1.00331,1.00938,1.06059,0.259846,-0.0122999,1
465,869.473,2393.69,-2048.97,1.13953,0.986475,1.01243,0.984392,0.825556,-0.0925037,-0.00935246,1
466,1701.91,5501.42,-4023.15,0.846322,1.00772,1.00157,0.996658,0.98841,-0.110848,-0.00403839,1
467,9681.59,-10342.9,29304.7,1.22805,1.02907,1.00018,0.974254,0.961875,0.0222186,-0.00281083,1
468,591.815,-1393.35,1548.32,1.17323,0.998914,0.981122,1.00147,1.10975,-0.0625529,0.0215546,1
469,1047.14,2969.01,-2451.93,0.978327,1.01207,1.01104,1.01941,0.499431,-0.115301,-0.0063814,1
470,1855.73,-3232.9,4547.01,0.953767,0.981662,0.983859,0.988244,1.15242,-0.0788211,0.00518062,1
471,200.164,-498.355,515.76,1.02592,1.02328,0.995952,0.952187,1.38158,-0.208817,0.0192147,1
472,6322.78,-7429.03,19312.6,1.34345,0.976953,1.00177,0.953485,1.07408,-0.132432,0.00101277,1
473,4240.08,-6717.56,12437.9,0.743565,1.00128,1.029,0.993151,0.41277,-0.052409,0.00311826,1
474,2842.5,-4921.82,7753.71,0.766602,1.0232,0.997174,1.0155,0.989089,-0.0725694,0.00365609,1
475,384.799,1001.94,-936.874,0.729412,0.998819,0.992502,0.984334,0.804881,-0.123603,-0.0166909,1
476,689.697,1868.58,-1654.47,1.06381,1.02424,1.00773,1.00491,0.931888,0.215373,0.00525448,1
477,1718.17,-3663.03,5083.65,0.797634,0.993899,1.00196,1.00024,0.946726,-0.0689129,0.00634952,1
478,891.668,-2030.15,2388.97,0.886481,0.981386,0.993295,0.95993,1.0491,-0.0956288,0.00897669,1
479,216.094,-529.061,548.976,0.832261,0.989138,1.00291,0.980388,1.10495,0.0969868,-0.0370995,1
480,659.644,1773.49,-1577.43,0.597952,1.00813,0.99516,1.04894,0.991019,0.0902016,0.0131937,1
