run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,impact_valid
748,3.87639,-13.7683,-0.951029,1.06328,1.01574,1.0069,0.97144,0.800668,0.200559,0.00164173,0,0,1
749,3.52368,12.5662,1.20228,0.76693,1.00288,0.992719,1.00576,1.28767,-0.305952,-0.000418449,0,0,1
750,3.56561,12.6817,1.05232,0.697928,1.0052,1.00758,0.997684,1.19701,-0.257923,-0.00106025,0,0,1
751,13.2623,-48.3253,-5.89259,0.678338,1.00378,1.0129,0.994082,0.849799,0.162589,-0.00128893,0,0,1
752,173.681,1047.91,-699.924,0.764491,0.994566,0.986758,0.974548,1.03672,-0.0621066,0.00101523,0,0,1
753,36.1877,135.358,18.6562,0.989901,1.01777,1.00582,1.03153,1.23731,-0.0970436,0.00107462,0,0,1
754,14.4097,-51.1279,-0.959228,1.02252,1.0046,1.00822,1.01754,0.894139,0.0185674,0.00101983,0,0,1
755,7.92622,28.2669,1.94297,1.19371,0.99559,1.00109,0.946372,1.00201,-0.118512,-0.000415841,0,0,1
756,8.88979,31.4714,0.560003,0.646196,0.99508,1.00727,1.05412,1.02724,-0.0262628,-0.00170094,0,0,1
757,45.2603,162.674,-11.7746,0.949925,0.981449,0.99662,1.06139,1.03558,0.0259476,-0.000884907,0,0,1
758,8.70409,31.1963,2.71295,0.953969,0.987971,0.986972,1.03595,1.43376,-0.145722,0.000230689,0,0,1
759,6.26559,22.2402,1.33828,0.935036,0.994036,1.00885,1.01513,1.07045,-0.121763,-0.000967322,0,0,1
760,8.87491,-32.1454,-3.65276,0.851898,1.00239,0.988361,0.98291,1.04268,0.202311,-0.00118366,0,0,1
761,119.808,450.827,-62.6178,1.16216,1.02208,0.999782,0.985439,1.14443,0.0314301,-0.000739657,0,0,1
762,14.5883,-51.9646,-0.19311,1.08414,1.0436,0.995326,0.939656,0.85097,0.00373284,0.00133611,0,0,1
763,5.68397,-20.2379,-1.40619,1.02838,1.00501,1.00784,1.05777,0.992203,0.154835,0.000763698,0,0,1
764,5.04387,-17.9088,-1.06946,0.744408,0.99498,0.997303,0.984306,0.974325,0.143601,0.00139898,0,0,1
765,3.38292,12.087,1.30527,0.908547,1.00195,0.99577,1.06471,0.735454,-0.360584,0.000281431,0,0,1
766,12.1741,-45.1987,-6.19802,0.95721,1.03236,0.990009,1.00973,1.13507,0.221871,-0.00204772,0,0,1
767,7.98299,-28.8406,-3.226,0.902907,1.02031,1.01643,0.991468,1.08069,0.210961,-0.00112956,0,0,1
768,7.26033,25.7209,0.619511,0.896452,1.00149,1.00997,1.01409,1.22642,-0.0421015,-0.00192066,0,0,1
769,17.0507,61.8299,-5.30858,0.997131,1.03319,1.00188,0.980131,0.914602,0.0811396,-0.00262104,0,0,1
770,20.7946,75.0754,7.41875,0.951483,0.977279,1.00373,0.992654,0.972874,-0.0802992,0.000451865,0,0,1
771,7.89095,28.2261,2.29407,0.701518,1.00722,1.01684,0.973667,1.32849,-0.14308,7.51784e-06,0,0,1
772,23.1982,82.327,-1.77845,0.884223,0.984583,1.00343,0.995597,0.795516,0.0135545,-0.00105854,0,0,1
773,40.3197,144.385,8.3033,0.82373,1.00868,1.01476,1.0301,0.730331,-0.02239,-9.26759e-05,0,0,1
774,3.60891,12.8037,1.10114,1.21043,0.980343,1.00427,1.01082,0.807936,-0.264789,-0.000764906,0,0,1
775,18.1436,65.0602,4.97709,0.969054,1.00287,0.994,0.997837,1.16992,-0.0666991,5.44832e-05,0,0,1
776,23.8266,-84.3535,-0.60934,1.07045,0.984876,0.996413,1.03645,1.0733,0.00452984,0.000728663,0,0,1
777,50.0246,-183.429,-21.055,0.838056,1.02593,0.990671,1.00061,1.04383,0.0460772,-0.000374107,0,0,1
778,3.373,12.0788,1.40928,0.916197,0.998058,0.986425,1.01906,0.696811,-0.396607,0.000808631,0,0,1
779,11.633,-42.4166,-4.95526,1.37937,1.02658,1.00667,1.00497,1.07154,0.171487,-0.00119092,0,0,1
780,8.55038,-31.0682,-3.49149,0.903878,1.03421,0.990394,1.06877,0.72407,0.206182,-0.00110189,0,0,1
781,5.59611,19.9597,1.58177,0.860817,0.99654,1.00473,0.974428,0.791922,-0.180785,-0.000366215,0,0,1
782,34.5092,-122.338,2.78721,1.06839,0.990627,1.00859,1.00531,1.18407,-0.0100374,0.000727774,0,0,1
783,11.6337,41.2668,-0.655793,0.981348,0.977943,1.00701,0.96271,1.06375,0.0186346,-0.00194288,0,0,1
784,11.7071,-42.0122,-3.77212,0.678771,1.01037,1.00166,1.0142,0.877453,0.118233,-0.000334151,0,0,1
785,69.3228,-261.547,-35.5747,1.1663,1.02369,0.991375,0.95126,1.24345,0.0731277,-0.000917482,0,0,1
786,10.1727,36.92,3.95858,1.07596,1.02762,1.00245,0.970229,1.10471,-0.167611,0.000877574,0,0,1
787,24.8434,-89.5488,-8.42582,1.09149,1.01087,1.00272,1.00977,1.03988,0.0647228,-0.000310473,0,0,1
788,6.47074,22.9954,1.00852,1.09661,1.02883,0.995324,0.955838,1.00372,-0.0865724,-0.00162844,0,0,1
789,77.4042,-284.827,-35.2208,0.882793,0.982317,1.00071,1.00102,0.968466,0.0354233,-0.000347898,0,0,1
790,3.57847,-12.7817,-1.46519,1.23763,0.972814,1.00611,1.03765,1.05252,0.374268,-0.00105544,0,0,1
791,7.14924,-25.3869,-0.693255,0.957202,1.01272,0.993505,1.03571,0.645466,0.0497714,0.00192371,0,0,1
792,58.6764,-208.618,9.79109,0.993472,0.965601,0.996827,0.991361,1.16944,-0.0127544,0.000546257,0,0,1
793,20.2855,73.79,8.13902,1.14973,0.998787,0.988192,0.968834,1.19134,-0.0973656,0.000672396,0,0,1
794,4.75898,-16.9759,-1.64172,1.3161,0.981665,1.00942,1.02061,0.591207,0.253452,-0.000330117,0,0,1
795,9.96889,35.8852,3.60667,1.22798,1.01193,1.00658,0.968954,1.05446,-0.15408,0.000653135,0,0,1
796,7.14064,-25.5862,-2.3912,0.973006,0.998432,0.995672,1.00084,0.789894,0.184922,-0.000400911,0,0,1
797,5.32548,-18.9886,-1.54552,1.2992,1.00807,0.994178,0.97928,0.828073,0.194787,0.000401453,0,0,1
798,4.87447,-17.3795,-1.4666,1.05216,1.01704,1.01265,1.06312,0.966316,0.21405,0.000358807,0,0,1
799,9.88244,-35.2439,-2.21994,0.895795,1.01205,1.01031,1.04669,0.937939,0.0904238,0.000418122,0,0,1
800,18.346,66.8743,7.36787,0.717435,1.01467,0.993575,1.0227,1.07494,-0.107149,0.000725975,0,0,1
801,405.931,-1915.7,230.074,1.29759,1.01329,0.982206,0.99427,0.936334,-0.0885191,0.00160493,0,0,1
802,102.965,-392.025,-33.6929,0.513034,0.993471,0.983739,1.04528,0.875614,0.0839175,-0.00118637,0,0,1
803,56.4689,201.702,-4.23303,1.06521,1.0328,0.996013,1.01503,1.05322,0.00569951,-0.000457609,0,0,1
804,26.2021,95.4186,9.78572,1.27581,1.02119,0.989432,0.993475,1.01185,-0.0704184,0.000424653,0,0,1
805,199.379,1221.58,739.475,1.18534,0.999134,0.987957,1.04688,0.822273,0.0735685,-0.00137576,0,0,1
806,39.1729,-140.999,-12.3038,1.10826,0.984352,0.993479,0.938058,1.24783,0.0388311,-0.000167482,0,0,1
807,20.213,72.827,-6.11785,1.19514,0.987741,1.01349,0.99375,0.901933,0.0659681,-0.00210899,0,0,1
808,2.40286,-8.55852,-1.02189,1.44116,1.00361,0.996553,1.00016,0.541461,0.485984,2.70338e-05,0,0,1
809,9.37466,-33.2053,-0.60107,0.502442,0.988828,0.989322,0.976311,1.22331,0.0261051,0.00162998,0,0,1
810,9.23764,-32.9938,-2.39707,1.19925,0.999058,0.990713,0.95814,1.13852,0.11322,0.000198453,0,0,1
811,203.519,-783.206,-28.906,1.29389,1.00979,1.00051,0.98061,0.934491,0.0540186,-0.000791901,0,0,1
812,7.3617,-26.0784,-1.1651,1.60643,0.987689,0.997288,1.0131,1.14737,0.0791261,0.00125985,0,0,1
813,9.74534,-34.618,-2.27716,0.769288,0.968834,0.988609,1.01151,0.410224,0.0953857,0.00033058,0,0,1
814,6.94274,24.6705,1.60065,0.718412,0.980019,0.991295,0.987044,0.875347,-0.123063,-0.000674062,0,0,1
815,9.24481,-33.3945,-3.68227,0.906529,1.00528,0.997386,1.05891,1.14119,0.186668,-0.00103103,0,0,1
816,26.7118,-94.6948,-2.30186,0.857014,0.970749,0.999955,1.00939,0.896751,0.0136972,0.000468386,0,0,1
817,5.63929,-20.2459,-2.1548,1.29834,0.99963,1.01438,1.01791,1.07142,0.255692,-0.000936381,0,0,1
818,15.9327,-58.8974,-8.17927,1.08319,0.963274,0.998135,1.00927,1.06223,0.191729,-0.00202019,0,0,1
819,30.6453,-108.999,3.63968,1.24636,1.00146,1.01054,1.05012,0.812451,-0.0166476,0.000919634,0,0,1
820,18.803,-68.6312,-8.61783,1.06021,0.981015,1.0234,1.01521,0.897699,0.129136,-0.00118366,0,0,1
821,8.45275,-30.0591,-1.30015,1.1401,1.00542,0.995469,1.02617,1.2151,0.0694783,0.0011341,0,0,1
822,22.5525,-79.936,1.79107,0.9958,0.989658,1.01366,0.996604,0.934998,-0.0146363,0.00109398,0,0,1
823,161.977,-620.053,46.222,0.686307,1.03422,1.00609,1.01647,1.21504,-0.0576859,0.00118914,0,0,1
824,13.9414,50.6305,5.94165,1.0361,0.96773,0.998302,1.00251,1.23539,-0.148248,0.001144,0,0,1
825,370.468,1434.41,50.0623,0.97262,1.0439,0.998626,1.00116,1.08669,-0.0321391,0.000473217,0,0,1
826,5.74953,-20.4762,-1.48258,1.1478,1.02473,1.01064,1.02204,0.827178,0.16049,0.000685138,0,0,1
827,6.85811,24.7192,2.78372,1.07359,0.982094,0.991011,0.9838,1.52176,-0.241938,0.00126274,0,0,1
828,14.2152,52.268,6.9835,1.21595,0.992777,1.01885,0.998417,1.12332,-0.182967,0.0017392,0,0,1
829,3.38339,12.0974,1.3575,1.46361,0.987602,0.994104,1.00029,1.03178,-0.379516,0.000662359,0,0,1
830,22.7019,82.0374,-6.79736,0.837393,1.01258,0.983417,1.03592,1.36719,0.0601467,-0.00195843,0,0,1
831,14.4801,51.5633,2.16868,1.36672,0.996544,0.994183,0.987439,0.592543,-0.0421884,-0.000622484,0,0,1
832,21.7332,79.6511,10.1216,1.13936,0.974685,0.992816,0.963618,0.848059,-0.116524,0.00107512,0,0,1
833,20.6583,75.0272,8.14776,0.94504,1.0017,0.994516,0.990732,0.984618,-0.0929908,0.000622167,0,0,1
834,3.99316,-14.3206,-1.68018,1.16659,0.981676,1.00657,1.01838,0.727458,0.362905,-0.00136553,0,0,1
835,211.696,-791.271,-106.177,0.922907,0.984763,0.98832,0.982831,1.06308,0.0196165,-0.00023415,0,0,1
836,5.87301,-21.2901,-2.65051,0.845433,1.02346,1.02181,1.04052,1.10553,0.304694,-0.00183082,0,0,1
837,8.20214,29.2825,2.18419,1.14895,0.99958,1.01075,1.03383,0.776843,-0.125703,-0.000193232,0,0,1
838,7.02318,25.1521,2.30183,1.15605,0.998307,0.985201,0.988573,1.03828,-0.182601,0.000278178,0,0,1
839,8.64546,30.6635,1.55196,0.758226,0.980067,0.994437,0.98323,1.02979,-0.0788243,-0.00086686,0,0,1
840,11.8763,-42.4925,-3.79401,0.995094,0.972517,1.00442,1.02401,1.06506,0.114158,-0.000358465,0,0,1
841,12.7468,45.2628,2.05367,1.33761,0.96493,0.997641,0.956469,1.13176,-0.0504172,-0.000606463,0,0,1
842,3.51697,-12.5535,-1.33747,0.996713,0.972058,0.992001,0.997071,0.94496,0.347695,-0.000432652,0,0,1
843,8.87369,32.4247,3.94155,1.17677,1.03901,0.99407,0.956247,1.20975,-0.221982,0.00144877,0,0,1
844,14.9971,-53.1728,-2.45455,1.04246,0.983412,1.00985,1.01002,1.14937,0.0445004,0.000491954,0,0,1
845,49.7996,181.363,20.3425,1.2274,0.985052,0.999493,0.933486,1.15039,-0.0426529,0.000335037,0,0,1
846,2.78602,9.92943,1.02186,0.683801,1.01077,0.986632,0.972685,0.729395,-0.378655,-0.00080855,0,0,1
847,8.57123,30.4029,1.73798,1.51362,0.975676,1.00555,0.968322,1.41044,-0.0898649,-0.000655215,0,0,1
848,177.083,-628.108,-13.2174,0.912767,1.01406,1.01625,1.00929,0.891339,0.00199369,7.43282e-05,0,0,1
849,11.4235,41.4247,4.16076,0.755829,1.03615,0.991263,1.02555,1.02169,-0.141103,0.000608524,0,0,1
850,21.1386,-75.5393,-4.84241,1.00363,1.02082,1.0037,0.962818,0.967008,0.0476795,0.00011832,0,0,1
851,8.09798,-29.5709,-3.50899,1.3036,1.04934,0.993315,1.00545,1.04917,0.229872,-0.0013396,0,0,1
852,12.8493,-45.5605,-2.13678,1.30734,0.986457,1.01981,0.969826,1.1944,0.0515706,0.000565669,0,0,1
853,19.5115,-69.9991,-6.11603,0.833931,0.975932,1.00201,0.946638,0.563908,0.0725628,-0.000264586,0,0,1
854,4.69115,-16.6915,-1.32724,0.702379,0.989404,0.998448,1.00078,1.21964,0.206122,0.000608768,0,0,1
855,11.8287,-42.0968,-2.83039,0.98052,0.975418,0.991839,1.01908,1.13335,0.0829923,0.000201397,0,0,1
856,5.98367,-21.2807,-1.30585,0.82773,1.02259,0.996821,0.974185,1.24833,0.130993,0.00110202,0,0,1
857,17.4596,-62.2673,-3.31613,1.2769,1.01557,1.00248,0.971975,0.952917,0.0464422,0.000330591,0,0,1
858,5.14921,-18.3836,-1.51314,0.700628,1.02775,1.00195,0.979054,0.856553,0.200357,0.000468254,0,0,1
859,15.0936,-53.4334,-0.817851,0.942161,0.977663,1.00176,1.00475,0.464182,0.0144725,0.00100413,0,0,1
860,57.353,215.823,30.0313,1.26497,1.0215,1.0039,0.94967,1.33698,-0.0748249,0.000895502,0,0,1
861,52.891,188.778,3.37735,0.981179,1.01224,0.993309,0.988936,1.02151,-0.00517845,-0.000285758,0,0,1
862,4.58936,-16.351,-1.25229,1.2992,1.02936,1.00129,0.991528,1.08269,0.200179,0.000953527,0,0,1
863,8.36781,-30.4158,-3.52121,1.35432,1.018,0.989744,0.986847,1.23308,0.219193,-0.00129916,0,0,1
864,16.5845,59.5299,4.89712,1.07123,0.99122,1.00448,1.00742,0.813819,-0.0779403,0.000172381,0,0,1
865,3.95527,-14.225,-1.66788,1.07001,1.01605,1.00044,0.962591,0.990552,0.361744,-0.00109674,0,0,1
866,18.2093,-64.4847,0.0905919,0.908504,0.994688,1.00876,0.95445,0.724195,-0.00112169,0.00106926,0,0,1
867,373.259,1430.9,-158.05,0.89306,0.998882,0.989828,0.914713,1.22644,0.0200302,-0.000422771,0,0,1
868,5.90588,-21.0144,-1.34051,0.878876,1.00659,1.00726,1.01168,0.738268,0.137263,0.00093991,0,0,1
869,90.4,344.042,-46.2816,1.05496,1.02952,0.993349,0.950272,1.53735,0.0593046,-0.00131425,0,0,1
870,10.9017,38.7687,-1.00679,1.19107,0.998494,0.999703,1.02869,0.943254,0.0327051,-0.00235553,0,0,1
871,3.30753,-11.7067,-0.987621,0.854656,0.970297,1.01242,0.978361,1.02944,0.274309,0.000959227,0,0,1
872,10.3113,36.8484,3.01194,1.11898,0.987863,1.0146,0.96244,1.33591,-0.114639,0.000125914,0,0,1
873,11.2844,40.4319,3.56038,1.26803,0.99008,1.01929,1.00778,1.24411,-0.116257,0.00031385,0,0,1
874,205.375,-855.655,179.901,1.44705,1.01236,0.983657,0.98835,0.782073,0.0948378,-0.00148234,0,0,1
875,7.65213,27.1908,1.02245,0.895344,1.00231,0.997583,1.04261,0.825817,-0.0644972,-0.00144644,0,0,1
876,18.4122,-65.5333,-2.42149,0.872604,1.02526,1.00638,0.963042,1.25089,0.0301465,0.000554624,0,0,1
877,4.54069,-16.1607,-1.2341,1.20653,0.985845,0.979767,1.00002,1.09644,0.203921,0.000873984,0,0,1
878,29.2453,-105.318,8.68596,1.04509,0.983023,0.997784,0.989768,1.0286,-0.0472059,0.00149752,0,0,1
879,7.46364,26.541,1.01987,1.27159,1.03207,0.993478,0.983773,1.2755,-0.0676543,-0.00155149,0,0,1
880,17.262,-61.2581,2.06449,0.756165,0.989894,1.0104,1.05469,1.04982,-0.0283383,0.00159743,0,0,1
881,6.69792,-23.7995,-0.978145,1.07848,1.02124,0.999851,1.03219,1.27493,0.079147,0.00160785,0,0,1
882,49.6852,-188.769,-22.5271,0.933144,0.985674,0.985052,1.00446,1.14953,0.131339,-0.00176779,0,0,1
883,4.16226,-14.8184,-1.25131,0.586034,1.0063,0.987523,1.02161,1.15157,0.24011,0.000712341,0,0,1
884,7.05346,24.9981,1.15858,0.764932,0.967811,1.00461,1.0294,0.737075,-0.0844071,-0.00119789,0,0,1
885,16.9412,-60.9489,-5.64607,1.00971,1.00442,1.01479,0.99664,0.847786,0.0892282,-0.000384361,0,0,1
886,23.8904,-86.0071,-5.89797,1.01653,1.04233,0.992645,0.987015,0.997849,0.0471067,5.04649e-05,0,0,1
887,9.01694,32.5846,3.12391,1.30002,1.03941,1.00283,1.02918,1.2341,-0.15963,0.000475645,0,0,1
888,7.12372,25.5901,2.59093,1.11778,0.996084,1.00026,0.965923,1.10914,-0.203582,0.000727014,0,0,1
889,26.0361,-92.8812,-6.0581,1.11305,0.980742,0.997693,1.02016,0.988121,0.0395484,5.72888e-05,0,0,1
890,28.0624,100.597,6.94569,1.33178,1.01374,1.00802,0.963572,1.27072,-0.0392628,-2.35604e-05,0,0,1
891,7.29864,-25.8544,-1.04947,0.863247,0.992161,1.00173,1.0173,0.765216,0.0720251,0.00139941,0,0,1
892,4.42165,-15.8823,-1.75397,0.914692,1.01921,1.00096,0.994738,1.51555,0.313628,-0.000811305,0,0,1
893,11.8102,-42.3292,-3.57485,0.902824,0.997113,0.991912,1.01659,1.25698,0.109931,-0.000210428,0,0,1
894,10.4053,36.9033,1.75375,0.98528,0.98252,1.00024,0.992801,0.819225,-0.0629387,-0.000752823,0,0,1
895,15.0431,-54.2695,-5.52482,1.041,0.988044,1.00476,0.998516,0.928563,0.11276,-0.000639784,0,0,1
896,4.72666,-16.8498,-1.44741,0.718982,0.992672,1.00071,0.982447,0.906939,0.224021,0.000280887,0,0,1
897,43.8828,162.715,21.3481,0.707069,0.993669,1.00536,1.03521,0.68007,-0.0681599,0.000703784,0,0,1
898,7.13614,-25.5249,-2.09763,0.746138,1.01483,0.985927,1.0166,0.823692,0.159077,0.000112382,0,0,1
899,28.0947,99.6611,1.52639,1.37288,0.978961,1.00199,1.00685,1.11385,-0.00797826,-0.000536423,0,0,1
900,9.72429,34.6671,1.98989,1.14062,1.00158,0.993591,0.950903,0.812284,-0.0831589,-0.000596223,0,0,1
901,7.55832,26.8614,0.891587,0.756461,1.0134,1.00041,1.00983,1.21326,-0.0575057,-0.00161761,0,0,1
902,24.3234,-86.387,-3.90444,1.10969,0.979285,0.991023,0.992927,1.0422,0.0284165,0.000302866,0,0,1
903,15.5869,-56.4353,-5.46241,0.921352,1.02752,0.998227,0.97626,0.930827,0.103452,-0.000470511,0,0,1
904,8.62179,-30.7623,-2.17332,0.873731,1.00675,0.980207,0.992245,0.850163,0.11632,0.000347405,0,0,1
905,7.22038,25.9058,2.46632,1.09051,1.01132,1.02782,1.01814,0.92663,-0.184163,0.000496893,0,0,1
906,6.22739,-22.2921,-2.08425,0.814028,0.991962,0.987383,1.00658,1.30406,0.205541,-0.000333309,0,0,1
907,104.063,-387.346,49.8454,1.49752,1.02066,1.01232,1.03661,0.951755,-0.0291162,0.000715558,0,0,1
908,3.40379,12.0541,1.021,1.1354,0.973776,1.00154,0.992425,1.16352,-0.270343,-0.0009699,0,0,1
909,2.89554,10.2281,0.572062,1.12183,0.957003,1.00592,0.998751,1.03911,-0.192,-0.00309315,0,0,1
910,5.68296,20.485,2.32366,1.15552,1.01104,0.999255,1.01488,0.866923,-0.275042,0.00117651,0,0,1
911,28.3392,100.849,4.54406,0.999922,0.991113,1.00796,1.02282,1.06004,-0.0238795,-0.000261315,0,0,1
912,26.6988,-98.4646,-11.8072,0.827204,1.04304,0.996801,0.99643,1.20253,0.0890449,-0.000738839,0,0,1
913,7.64117,27.3041,2.13324,0.869097,1.01096,1.00458,1.0329,0.845931,-0.141231,-0.000152584,0,0,1
914,4.0368,-14.5017,-1.6482,1.00896,1.01539,0.995555,0.976005,1.12538,0.34442,-0.000879996,0,0,1
915,94.9575,-357.322,47.9134,0.975483,0.998614,1.02663,0.986792,1.03205,-0.0406164,0.000938847,0,0,1
916,22.6495,-82.076,-9.0337,1.16457,0.996516,1.00997,0.992749,0.780065,0.0874128,-0.000631853,0,0,1
917,167.91,635.132,-302.22,1.18074,1.05094,1.00041,0.985437,0.864553,-0.0626761,0.00103505,0,0,1
918,13.2549,-46.9957,-0.724329,0.693435,0.999667,1.00315,1.06135,1.20341,0.0164178,0.00117642,0,0,1
919,4.17201,-14.8238,-0.950664,1.04741,1.01542,0.978738,0.991556,0.709714,0.177813,0.0018444,0,0,1
920,56.4127,208.72,-25.4637,0.947576,1.03134,1.01134,0.989341,0.70355,0.0441811,-0.0011476,0,0,1
921,4.39174,-15.656,-1.35485,0.887329,1.01075,1.01268,1.01239,1.32956,0.236436,0.000393534,0,0,1
922,6.13285,-21.9116,-1.84201,1.12366,1.01551,0.994881,0.953407,0.601191,0.181955,0.000150295,0,0,1
923,3.42123,12.2239,1.30864,0.592447,0.998274,1.01128,1.03244,1.08423,-0.35369,0.000370061,0,0,1
924,8.18525,-29.1613,-1.80667,0.893312,0.991816,0.988062,0.987103,1.19253,0.104427,0.000608622,0,0,1
925,25.4651,92.9248,-10.2842,0.941883,0.990887,0.994608,1.03849,0.906068,0.079208,-0.0021861,0,0,1
926,6.7323,24.0083,1.97539,0.746036,0.983226,1.00236,1.05134,1.25663,-0.163629,-4.72074e-05,0,0,1
927,26.2929,-93.1553,-1.64074,0.418457,0.992106,1.00555,1.00506,0.861933,0.0100275,0.000554188,0,0,1
928,27.389,98.4429,7.92931,0.781049,0.996975,0.990767,0.965831,0.994791,-0.0485939,0.000111715,0,0,1
929,18.0051,64.4557,3.75288,1.13986,1.03239,0.995759,0.98928,1.04418,-0.0494259,-0.00027355,0,0,1
930,3.53284,-12.5739,-1.20785,1.2106,0.94622,1.01621,1.0387,1.33191,0.30495,-7.87992e-05,0,0,1
931,7.94743,28.2066,1.31547,1.18889,0.987268,0.992539,1.00396,1.01631,-0.0778329,-0.0011034,0,0,1
932,24.3325,86.2843,1.14616,0.662919,0.99244,1.0091,0.986687,1.03856,-0.00790197,-0.000645952,0,0,1
933,13.5099,48.2005,2.67503,1.26938,0.992682,0.984631,1.05867,1.21145,-0.0607704,-0.000416532,0,0,1
934,5.33442,18.9894,1.39569,1.14002,0.99202,0.998036,0.983307,0.711402,-0.172346,-0.000692052,0,0,1
935,5.09395,18.1004,1.35804,1.12775,0.955237,1.00587,0.924754,0.637786,-0.180995,-0.000527722,0,0,1
936,4.64346,-16.7335,-1.63404,0.854025,1.04387,0.971121,1.01213,1.14971,0.265374,4.40753e-05,0,0,1
937,15.1972,-54.7609,-5.43663,1.13218,0.998245,1.00212,1.03668,0.795917,0.107896,-0.000554654,0,0,1
938,6.17326,-21.9659,-1.4642,1.21866,1.00171,1.01057,1.01186,1.20517,0.138643,0.000746003,0,0,1
939,3.77818,13.4094,1.04035,0.904685,0.986821,0.997508,1.0201,0.845312,-0.230739,-0.00118094,0,0,1
940,90.7535,342.224,-47.5901,1.00262,0.998284,0.981341,1.03151,0.937806,0.045475,-0.00105104,0,0,1
941,5.8512,-20.8278,-0.958603,1.24454,1.04348,1.002,1.01332,0.642472,0.0982332,0.00177672,0,0,1
942,6.43574,22.8699,0.919048,1.03503,1.00363,0.984348,1.0215,1.10922,-0.0800868,-0.00172379,0,0,1
943,3.80994,13.455,0.750236,1.13535,0.981653,1.00964,1.04096,1.03543,-0.160109,-0.00221248,0,0,1
944,10.8169,38.7646,3.41408,0.862631,0.983287,1.00543,1.01383,0.599481,-0.121621,0.000312943,0,0,1
945,55.8631,199.496,-6.23561,1.1737,1.00245,1.00711,0.968177,1.05443,0.0084832,-0.000494831,0,0,1
946,8.03635,28.5481,0.50131,1.04057,1.02639,1.00485,1.03607,0.987599,-0.0287166,-0.00197422,0,0,1
947,44.6724,-160.23,-12.2023,0.85286,1.01602,1.01535,0.979943,1.14158,0.0286453,-5.5512e-05,0,0,1
948,19.4613,-68.911,0.486314,0.854842,0.974532,0.994073,1.03984,1.05518,-0.00533063,0.00107365,0,0,1
949,5.95685,-21.1556,-1.64174,0.909991,0.985066,1.01712,0.982061,0.999723,0.166446,0.000308309,0,0,1
950,28.3215,-101.83,-8.80462,1.10972,0.992611,0.994211,1.03086,1.10084,0.0520075,-0.000197901,0,0,1
951,11.3004,40.143,0.861021,1.24295,0.998361,0.994104,1.01244,0.859109,-0.026282,-0.00127754,0,0,1
952,17.2658,64.3203,9.0675,1.28617,1.02409,0.987509,1.0249,1.04982,-0.18444,0.00190501,0,0,1
953,25.4516,91.6035,7.90507,1.22841,0.998763,0.996496,0.980394,0.997961,-0.0564115,0.000193396,0,0,1
954,28.223,100.174,0.703441,1.00202,0.992201,1.00218,1.01767,0.72871,-0.00363049,-0.000618249,0,0,1
955,5.20294,-18.6283,-1.83692,1.15472,0.995544,1.01541,0.998882,1.2699,0.245042,-0.000502375,0,0,1
956,4.93955,-17.8376,-2.00721,0.901213,1.03209,1.00138,1.05099,0.901771,0.301353,-0.0010271,0,0,1
957,3.1444,11.2082,1.1188,0.964655,1.03134,1.01789,1.01986,1.19617,-0.338113,-0.00052855,0,0,1
958,4.92754,17.4563,1.20651,1.40705,0.987541,1.01728,0.965932,1.44027,-0.167714,-0.000948875,0,0,1
959,4.93203,-17.6332,-1.45262,1.43149,1.03789,1.00727,1.00946,0.911586,0.206295,0.000548486,0,0,1
960,2.2701,-8.15015,-1.09342,0.767761,1.01792,0.993436,1.00137,0.848465,0.570449,-0.000731301,0,0,1
961,8.50861,30.253,1.13466,0.908813,1.0023,0.991451,1.00082,1.29668,-0.0594187,-0.00129587,0,0,1
962,12.6005,-44.5947,-0.970157,0.847143,0.989568,1.0033,0.977269,1.04407,0.0241355,0.00110255,0,0,1
963,12.7732,45.3188,0.994588,1.14859,1.00139,1.00825,1.0062,0.783175,-0.0238501,-0.00109544,0,0,1
964,16.9036,-60.0185,-2.3479,1.13436,0.99268,1.00168,1.00161,0.810343,0.0339746,0.00055372,0,0,1
965,10.2076,36.658,3.38662,1.03315,1.00614,1.00367,0.998671,1.08446,-0.13654,0.000410561,0,0,1
966,4.97037,-17.7216,-1.48491,1.09505,0.998419,1.00161,0.995538,0.878545,0.210618,0.000323752,0,0,1
967,23.7001,84.7305,4.74791,0.956217,1.00949,1.00902,1.01407,1.05245,-0.0363885,-0.000193951,0,0,1
968,52.7637,-187.172,1.17961,0.95414,0.976292,1.01816,0.951826,1.02966,-0.00184936,0.000382797,0,0,1
969,3.95114,-14.209,-1.44746,1.07077,1.03726,0.989981,0.980755,0.920235,0.30799,-3.1863e-05,0,0,1
970,11.8687,-42.4248,-3.03901,0.640797,1.02825,1.0084,1.00504,1.20599,0.089357,0.000140352,0,0,1
971,33.0214,118.869,-8.0104,0.957446,1.02369,0.988711,1.00679,0.931916,0.0331658,-0.00120079,0,0,1
972,3.32087,-11.8811,-1.19885,0.693937,1.0343,1.00836,0.971754,1.26868,0.333335,0.000363409,0,0,1
973,21.7327,-77.2728,0.41449,0.671542,1.02528,0.997159,0.994175,1.14131,-0.00375235,0.000987371,0,0,1
974,24.7366,-89.0368,-8.24822,0.598303,0.976546,1.0011,1.01537,1.11853,0.0635124,-0.000312054,0,0,1
